id,p1,p2,winner,score,turns,time
216281127,0,0,2,31,112,1861081
216281127,0,0,1,30,107,1692498
216281127,0,0,1,28,131,2067483
216281127,0,0,2,25,143,2387629
216281127,0,0,1,28,76,1302389
216281127,0,0,1,28,110,1645685
216281127,0,0,1,30,71,1157986
216281127,0,0,1,30,92,2212664
216281127,0,0,2,27,108,1669251
216281127,0,0,1,25,89,1818662
216281127,0,0,2,27,94,1723654
216281127,0,0,2,27,120,2148011
216281127,0,0,2,25,61,1124912
216281127,0,0,2,25,125,2206722
216281127,0,0,2,25,87,1448374
216281126,0,0,1,30,56,1140585
216281126,0,0,1,25,124,2205675
216281126,0,0,1,31,95,1968961
216281126,0,0,1,28,142,2666331
216281126,0,0,2,25,95,2567301
216281126,0,0,2,28,104,2077336
216281126,0,0,1,25,95,1811120
216281126,0,0,2,25,78,1336611
216281126,0,0,2,30,117,2162349
216281126,0,0,2,25,76,1525093
216281126,0,0,2,25,104,1848351
216281126,0,0,2,28,74,1290839
216281126,0,0,2,25,56,1102329
216281126,0,0,2,26,93,1452940
216281126,0,0,1,25,84,1355618
216281126,0,0,1,28,112,1680115
216281126,0,0,1,25,98,1546570
216281126,0,0,1,27,116,1855384
216281126,0,0,2,25,84,1476072
216281126,0,0,2,25,100,1660408
216281126,0,0,1,25,148,2817380
216281126,0,0,2,25,106,1669031
216281126,0,0,2,25,90,1622872
216281126,0,0,2,25,84,1376178
216281126,0,0,1,25,157,2590161
216281126,0,0,2,25,96,1618211
216281126,0,0,2,38,49,876318
216281126,0,0,2,28,98,1766642
216281126,0,0,2,28,107,2067929
216281126,0,0,1,25,89,1629119
216281126,0,0,2,30,86,1686328
216281126,0,0,2,26,94,1692086
216281126,0,0,1,32,78,1335130
216281126,0,0,2,25,108,1775536
216281125,0,0,2,25,80,1403682
216281125,0,0,2,25,99,2049926
216281125,0,0,2,28,96,1766936
216281125,0,0,2,25,64,1262505
216281125,0,0,1,25,129,2063526
216281125,0,0,2,25,118,2071842
216281125,0,0,1,25,109,1795168
216281125,0,0,1,25,100,1789162
216281125,0,0,1,36,29,755804
216281125,0,0,1,25,84,1393643
216281125,0,0,2,25,119,1907835
216281125,0,0,2,25,133,2345996
216281125,0,0,2,25,103,1678445
216281125,0,0,2,25,104,1663215
216281125,0,0,2,25,101,1865193
216281125,0,0,1,32,59,1105313
216281125,0,0,2,25,94,1431848
216281125,0,0,1,29,128,1988026
216281125,0,0,1,25,104,1684680
216281125,0,0,2,25,152,2769583
216281125,0,0,2,25,101,2000005
216281125,0,0,1,26,129,2194787
216281125,0,0,2,30,84,1570673
216281125,0,0,2,25,86,1869265
216281125,0,0,2,32,55,1170200
216281125,0,0,2,25,91,1726412
216281125,0,0,1,25,78,1415294
216281125,0,0,2,32,72,1344640
216281125,0,0,2,29,65,1269680
216281125,0,0,2,28,72,1323611
216281125,0,0,2,25,80,1429629
216281125,0,0,1,25,104,1689725
216281125,0,0,2,25,86,1537646
216281125,0,0,1,25,78,1422831
216281124,0,0,1,29,130,2266533
216281124,0,0,1,29,108,1961377
216281124,0,0,2,25,70,1230880
216281124,0,0,1,33,55,1013036
216281124,0,0,2,25,78,1273523
216281124,0,0,2,31,108,1858434
216281124,0,0,2,30,104,1648136
216281124,0,0,1,31,84,1400097
216281124,0,0,2,25,89,1443806
216281124,0,0,2,34,80,1302753
216281124,0,0,1,25,129,2209369
216281124,0,0,1,33,81,1276758
216281124,0,0,1,27,63,1472653
216281124,0,0,1,29,101,1682356
216281124,0,0,1,25,80,1402763
216281124,0,0,2,29,88,1566475
216281124,0,0,1,25,64,1215087
216281124,0,0,1,25,75,1508515
216281124,0,0,2,25,85,1783194
216281124,0,0,2,25,68,1277513
216281124,0,0,2,31,58,1058141
216281124,0,0,1,25,88,1464758
216281124,0,0,2,31,45,877163
216281124,0,0,2,30,112,1929070
216281124,0,0,1,32,60,1088972
216281124,0,0,2,25,70,1195316
216281124,0,0,1,25,67,1107254
216281124,0,0,1,25,83,1320273
216281124,0,0,2,31,42,804649
216281124,0,0,2,25,67,1231428
216281124,0,0,1,25,147,2650959
216281124,0,0,2,25,65,1121003
216281124,0,0,1,25,68,1123643
216281124,0,0,2,25,101,1639682
216281123,0,0,2,27,121,1973641
216281123,0,0,2,25,78,1426888
216281123,0,0,1,25,59,1190258
216281123,0,0,1,25,59,977815
216281123,0,0,2,28,106,1583284
216281123,0,0,2,26,77,1247180
216281123,0,0,2,25,94,1332453
216281123,0,0,1,27,133,2149649
216281123,0,0,1,25,119,1838943
216281123,0,0,2,25,94,1664709
216281306,0,0,1,30,60,1000256
216281306,0,0,1,29,103,1514818
216281306,0,0,2,26,98,1545581
216281306,0,0,1,29,57,1150958
216281306,0,0,1,29,107,1667390
216281306,0,0,2,27,54,1012446
216281306,0,0,2,25,75,1286470
216281306,0,0,1,30,55,1042251
216281306,0,0,1,25,73,1352251
216281306,0,0,2,25,76,1631210
216281306,0,0,1,36,22,680440
216281306,0,0,1,28,128,2211713
216281306,0,0,2,25,75,1299129
216281306,0,0,2,28,105,1805443
216281306,0,0,1,29,87,1540839
216281305,0,0,1,27,82,1510355
216281305,0,0,2,31,72,1279002
216281305,0,0,1,27,85,1496071
216281305,0,0,2,29,89,1457543
216281305,0,0,1,25,85,1443572
216281305,0,0,1,28,81,1408394
216281305,0,0,1,26,86,1328849
216281305,0,0,1,25,73,1321727
216281305,0,0,2,25,82,1237016
216281305,0,0,1,25,70,1431709
216281305,0,0,1,31,105,1743434
216281305,0,0,1,25,96,1582363
216281305,0,0,1,25,86,1353492
216281305,0,0,1,28,43,885288
216281305,0,0,2,25,94,1737632
216281305,0,0,1,29,85,1301143
216281305,0,0,2,28,62,1042947
216281305,0,0,2,32,110,1773145
216281305,0,0,2,25,78,1318806
216281305,0,0,2,25,120,1982925
216281305,0,0,2,25,87,1334875
216281305,0,0,1,29,69,1234041
216281305,0,0,1,25,103,1904738
216281305,0,0,1,25,55,928154
216281305,0,0,2,29,106,1783166
216281305,0,0,2,30,75,1302603
216281305,0,0,1,28,86,1453349
216281305,0,0,2,25,115,1958431
216281305,0,0,1,25,91,1641338
216281305,0,0,2,25,111,2270768
216281304,0,0,2,28,81,1471803
216281304,0,0,2,25,109,2114342
216281304,0,0,1,25,84,1745704
216281304,0,0,2,25,95,1895424
216281304,0,0,2,31,84,1578049
216281304,0,0,2,29,107,1962069
216281304,0,0,1,27,58,1481207
216281304,0,0,1,26,100,1733635
216281304,0,0,1,30,62,1278429
216281304,0,0,2,28,114,2138513
216281304,0,0,1,25,63,1173082
216281304,0,0,2,25,127,2201302
216281304,0,0,1,25,92,2906026
216281304,0,0,2,31,71,1432409
216281304,0,0,2,31,57,1193970
216281304,0,0,2,31,54,1139159
216281304,0,0,2,28,76,1431492
216281304,0,0,2,25,95,1736824
216281304,0,0,1,25,149,2749056
216281304,0,0,2,25,91,1775089
216281304,0,0,1,25,92,2806439
216281304,0,0,1,25,95,1948179
216281304,0,0,1,25,106,2065089
216281304,0,0,2,25,118,3256853
216281304,0,0,2,25,137,2611470
216281304,0,0,1,32,80,1416294
216281304,0,0,2,30,78,1497913
216281303,0,0,1,27,62,1162502
216281303,0,0,1,25,71,1273295
216281303,0,0,2,25,94,1701273
216281303,0,0,1,29,105,1726079
216281303,0,0,1,27,101,1709885
216281303,0,0,2,25,54,1096213
216281303,0,0,1,31,73,1800189
216281303,0,0,2,29,139,3623597
216281303,0,0,2,30,66,1282187
216281303,0,0,1,25,81,1572493
216281303,0,0,2,27,101,2119274
216281303,0,0,2,25,68,1319016
216281303,0,0,1,25,117,2326205
216281303,0,0,2,31,96,1974417
216281303,0,0,2,25,83,1721783
216281303,0,0,2,29,95,2845145
216281303,0,0,2,28,121,2125244
216281303,0,0,2,27,71,1292056
216281303,0,0,2,25,94,1584666
216281303,0,0,1,25,85,1498657
216281303,0,0,1,27,122,2126599
216281303,0,0,2,25,134,2400374
216281303,0,0,2,25,124,2405110
216281303,0,0,2,25,83,1513437
216281303,0,0,2,30,89,1616064
216281303,0,0,1,29,76,1378342
216281303,0,0,1,28,91,1615189
216281303,0,0,1,25,113,2037441
216281303,0,0,1,25,116,1900990
216281303,0,0,2,31,102,1972084
216281303,0,0,2,32,39,830389
216281302,0,0,1,30,88,1866069
216281302,0,0,1,25,74,1223929
216281302,0,0,1,31,44,1045432
216281302,0,0,1,25,115,1867244
216281302,0,0,2,25,72,1263646
216281302,0,0,1,25,127,1935005
216281302,0,0,2,25,76,1280496
216281302,0,0,2,26,90,1678895
216281302,0,0,2,25,78,1381508
216281302,0,0,2,36,46,891641
216281302,0,0,1,30,79,1395163
216281302,0,0,1,29,83,1462264
216281302,0,0,1,27,74,1513398
216281302,0,0,2,25,104,1783053
216281302,0,0,1,25,107,2427394
216281302,0,0,1,29,116,1868871
216281302,0,0,1,25,66,1274267
216281302,0,0,1,25,105,1731803
216281302,0,0,2,25,160,2973808
216281302,0,0,1,30,51,1042488
216281302,0,0,2,29,107,1871320
216281302,0,0,2,25,122,2196141
216281302,0,0,2,31,69,1261741
216281302,0,0,2,30,67,1251889
216281302,0,0,2,25,97,1827260
216281302,0,0,2,25,72,1388564
216281302,0,0,2,25,94,1777034
216281302,0,0,2,25,64,1208145
216281302,0,0,2,30,91,1844874
216281302,0,0,2,25,86,1659927
216281301,0,0,2,26,82,1584479
216281301,0,0,1,25,87,1518471
216281301,0,0,2,28,80,1485620
216281301,0,0,1,25,80,1503230
216281301,0,0,2,34,64,1274558
216281301,0,0,2,28,72,1595599
216281301,0,0,2,34,43,990618
216281301,0,0,2,25,105,1893369
216281301,0,0,1,30,78,1529299
216281301,0,0,2,25,70,1247633
216281301,0,0,1,25,110,2014877
216281301,0,0,1,25,84,1664229
216281301,0,0,2,25,138,2316963
216281301,0,0,1,26,69,1297905
216281301,0,0,2,27,112,2030826
216281301,0,0,2,27,94,1709284
216281301,0,0,2,28,73,1323556
216281301,0,0,1,27,67,1316682
216281301,0,0,1,31,89,1616763
216281301,0,0,2,28,118,2143130
216281301,0,0,1,27,55,1055106
216281301,0,0,1,25,120,2424446
216281301,0,0,1,27,95,1944856
216281301,0,0,2,25,80,1759205
216281301,0,0,1,29,89,1813905
216281301,0,0,1,25,78,1583360
216281301,0,0,2,31,74,1480696
216281301,0,0,2,25,84,1951193
216281301,0,0,2,30,138,2604568
216281300,0,0,2,25,106,2563223
216281300,0,0,1,25,80,1627694
216281300,0,0,2,26,142,2816865
216281300,0,0,1,25,102,1948393
216281300,0,0,1,28,44,1061490
216281300,0,0,1,25,123,2138592
216281300,0,0,2,26,102,1765242
216281300,0,0,2,27,85,1560775
216281300,0,0,1,25,121,2140587
216281300,0,0,2,35,41,917551
216281300,0,0,2,25,118,2213614
216281300,0,0,1,29,78,1477569
216281300,0,0,2,29,121,2152048
216281300,0,0,2,25,69,1257140
216281300,0,0,2,25,120,1991274
216281300,0,0,1,30,90,1517647
216281300,0,0,2,29,54,1083990
216281300,0,0,1,25,89,1576444
216281300,0,0,1,32,48,945208
216281300,0,0,2,25,125,2213055
216281300,0,0,2,27,100,1759012
216281300,0,0,2,25,102,1637615
216281300,0,0,2,25,56,1036824
216281300,0,0,1,25,116,2000076
216281300,0,0,2,25,102,1799567
216281300,0,0,2,31,66,1217982
216281300,0,0,2,27,65,1221845
216281300,0,0,2,29,95,1584934
216281300,0,0,1,26,61,1095556
216281300,0,0,1,29,60,1221596
216281300,0,0,1,30,65,1342223
216281299,0,0,1,31,76,1605227
216281299,0,0,2,27,76,1576216
216281299,0,0,2,25,68,1391393
216281299,0,0,1,25,86,1797317
216281299,0,0,2,27,83,1574687
216281299,0,0,2,25,114,2265224
216281299,0,0,1,25,102,1909469
216281299,0,0,1,30,73,1918817
216281299,0,0,2,25,117,2211281
216281299,0,0,2,25,81,1585258
216281299,0,0,1,25,67,1363257
216281299,0,0,2,25,85,1702881
216281299,0,0,2,25,85,1682634
216281299,0,0,2,25,84,1558072
216281299,0,0,1,25,69,1327368
216281299,0,0,2,30,81,1460615
216281299,0,0,2,31,53,1235897
216281299,0,0,1,30,46,989631
216281299,0,0,1,28,90,1797568
216281299,0,0,2,32,57,1195555
216281299,0,0,2,27,87,1789906
216281299,0,0,1,25,82,1668796
216281299,0,0,2,25,90,1731911
216281299,0,0,1,32,73,1427722
216281299,0,0,1,32,97,1945490
216281299,0,0,2,28,121,2191978
216281299,0,0,2,31,60,1203141
216281299,0,0,2,25,87,1480391
216281299,0,0,1,30,99,1976656
216281299,0,0,1,29,66,1297532
216281299,0,0,2,29,109,2051845
216281298,0,0,1,25,86,1442182
216281298,0,0,2,28,67,1302889
216281298,0,0,2,25,122,2217795
216281298,0,0,2,29,81,1474448
216281298,0,0,1,26,111,1907249
216281298,0,0,1,26,99,1661005
216281298,0,0,2,27,102,1663546
216281298,0,0,2,31,76,1315126
216281298,0,0,2,25,118,1938712
216281298,0,0,2,25,115,1842284
216281298,0,0,1,25,91,1487629
216281298,0,0,2,25,93,1604692
216281298,0,0,2,32,79,1307431
216281298,0,0,1,26,79,1370949
216281298,0,0,1,31,113,1808844
216281298,0,0,2,26,132,2240234
216281298,0,0,2,33,48,1165197
216281298,0,0,2,27,94,1838246
216281298,0,0,1,29,122,2489444
216281298,0,0,1,25,83,1654419
216281298,0,0,1,34,69,1454568
216281298,0,0,2,25,62,1270392
216281298,0,0,2,27,71,1431498
216281298,0,0,1,25,108,1941487
216281298,0,0,2,27,71,1435171
216281298,0,0,1,27,82,1621975
216281298,0,0,1,27,129,2506436
216281298,0,0,2,25,88,1588649
216281298,0,0,1,25,77,1470128
216281297,0,0,1,26,80,1417579
216281297,0,0,1,25,86,1387191
216281297,0,0,2,30,88,1414872
216281297,0,0,2,34,56,1071106
216281297,0,0,2,25,131,2130369
216281297,0,0,1,25,92,1399417
216281297,0,0,2,25,66,1147674
216281297,0,0,2,27,84,1414402
216281297,0,0,1,27,145,2308231
216281297,0,0,2,30,132,2150198
216281297,0,0,2,25,78,1282387
216281297,0,0,2,25,85,1396634
216281297,0,0,1,25,77,1285418
216281297,0,0,1,25,95,1541754
216281297,0,0,1,29,113,1797505
216281297,0,0,2,25,88,1493346
216281297,0,0,1,26,100,1640960
216281297,0,0,2,27,105,1859497
216281297,0,0,1,25,98,1579181
216281297,0,0,2,25,75,1322451
216281297,0,0,2,29,101,2214896
216281297,0,0,1,27,107,2859836
216281297,0,0,2,29,71,1565617
216281297,0,0,2,25,130,2413705
216281297,0,0,2,25,65,1334876
216281297,0,0,1,25,113,2423834
216281297,0,0,1,25,116,2108277
216281297,0,0,2,25,105,1998569
216281297,0,0,2,41,12,715989
216281297,0,0,1,25,100,1922526
216281296,0,0,2,25,102,2098972
216281296,0,0,2,25,72,1477898
216281296,0,0,1,27,98,1898971
216281296,0,0,2,27,93,1769198
216281296,0,0,1,25,59,1175792
216281296,0,0,2,25,91,1846573
216281296,0,0,2,25,165,3125318
216281296,0,0,1,25,101,2052596
216281296,0,0,2,25,76,1595750
216281296,0,0,1,25,139,2757921
216281296,0,0,1,27,104,1974251
216281296,0,0,1,25,106,2749651
216281296,0,0,1,25,91,1731328
216281296,0,0,2,32,38,872849
216281296,0,0,2,25,76,1508427
216281296,0,0,2,28,123,2248544
216281296,0,0,1,27,58,1256072
216281296,0,0,1,25,88,2267646
216281296,0,0,1,31,115,2081882
216281296,0,0,2,31,75,1408301
216281296,0,0,2,34,26,768543
216281296,0,0,2,30,81,1630362
216281296,0,0,2,25,72,1497800
216281296,0,0,2,29,56,1214541
216281296,0,0,1,25,66,1461755
216281296,0,0,1,31,77,1610000
216281296,0,0,2,32,113,2042255
216281296,0,0,1,31,64,1273341
216281296,0,0,2,26,91,1719613
216281296,0,0,1,25,151,2893583
216281296,0,0,2,29,80,1687041
216281296,0,0,1,25,95,2469225
216281295,0,0,2,25,83,2814369
216281295,0,0,1,28,132,3705737
216281295,0,0,1,25,69,2109301
216281295,0,0,2,25,96,1966823
216281295,0,0,2,26,122,3039010
216281295,0,0,1,25,105,2262414
216281295,0,0,1,28,55,1230463
216281295,0,0,2,26,122,2357006
216281295,0,0,2,29,60,1232704
216281295,0,0,2,25,102,1915934
216281295,0,0,2,28,123,2403317
216281295,0,0,2,28,55,1124428
216281295,0,0,1,25,75,1368568
216281295,0,0,2,26,81,1589450
216281295,0,0,1,25,104,1895335
216281295,0,0,1,25,86,1618873
216281295,0,0,1,30,48,1039753
216281295,0,0,1,36,22,711179
216281295,0,0,2,31,58,1185940
216281295,0,0,2,25,104,2019448
216281295,0,0,1,25,87,1612223
216281295,0,0,1,29,97,1692877
216281295,0,0,2,34,54,1101302
216281295,0,0,1,28,85,1593191
216281295,0,0,1,26,108,1827280
216281295,0,0,1,25,95,1692000
216281295,0,0,1,25,71,1346280
216281295,0,0,2,25,151,2715088
216281295,0,0,2,25,87,1578692
216281294,0,0,1,30,82,1489262
216281294,0,0,1,32,70,1237990
216281294,0,0,1,28,50,956306
216281294,0,0,1,30,55,1019528
216281294,0,0,1,25,90,1500047
216281294,0,0,2,25,129,2257799
216281294,0,0,2,31,84,1490885
216281294,0,0,2,25,80,1416095
216281294,0,0,2,25,92,1580953
216281294,0,0,2,25,120,2012985
216281294,0,0,2,26,144,2613637
216281294,0,0,2,25,106,1933257
216281294,0,0,2,29,78,1547415
216281294,0,0,2,30,102,1937991
216281294,0,0,1,25,73,1358463
216281294,0,0,2,35,29,757443
216281294,0,0,2,27,63,1228682
216281294,0,0,2,32,78,1362761
216281294,0,0,2,26,111,1876195
216281294,0,0,1,28,53,1031197
216281294,0,0,2,25,119,1971759
216281294,0,0,2,28,103,1655222
216281294,0,0,1,32,46,891610
216281294,0,0,1,25,96,1489599
216281294,0,0,2,25,92,1504450
216281294,0,0,1,25,99,1632241
216281294,0,0,2,25,94,1564160
216281294,0,0,2,27,122,2347824
216281294,0,0,2,25,89,1646225
216281294,0,0,1,33,56,1106176
216281293,0,0,1,25,64,1225014
216281293,0,0,1,27,63,1319081
216281293,0,0,2,27,141,2678020
216281293,0,0,1,25,56,1238892
216281293,0,0,1,25,62,1263917
216281293,0,0,1,30,77,1353812
216281293,0,0,2,25,110,2065527
216281293,0,0,2,25,79,1698594
216281293,0,0,2,25,91,1789649
216281293,0,0,1,25,95,1852957
216281293,0,0,2,25,91,1690488
216281293,0,0,2,25,89,1587002
216281293,0,0,1,25,91,1626897
216281293,0,0,2,35,67,1302394
216281293,0,0,1,32,79,1601698
216281293,0,0,1,25,99,1904736
216281293,0,0,2,34,65,1300396
216281293,0,0,2,25,83,1521302
216281293,0,0,2,25,84,1538228
216281293,0,0,2,25,100,1724904
216281293,0,0,1,25,65,1303998
216281293,0,0,1,28,109,2017143
216281293,0,0,2,25,70,1207504
216281293,0,0,1,27,64,1233042
216281293,0,0,2,25,84,1558503
216281293,0,0,1,32,89,1576995
216281293,0,0,1,33,74,1351763
216281293,0,0,2,27,95,1607207
216281293,0,0,2,25,94,1686291
216281293,0,0,1,27,55,1037870
216281293,0,0,1,25,70,1283770
216281292,0,0,2,25,126,2283236
216281292,0,0,2,25,82,1738483
216281292,0,0,2,28,67,1347791
216281292,0,0,2,25,138,2736902
216281292,0,0,1,25,116,2073025
216281292,0,0,1,30,51,1055934
216281292,0,0,2,25,86,1722122
216281292,0,0,2,25,129,2548805
216281292,0,0,2,25,68,1249278
216281292,0,0,2,30,96,1776397
216281292,0,0,1,26,70,1394755
216281292,0,0,2,25,58,1155586
216281292,0,0,2,29,88,1540949
216281292,0,0,2,27,108,1810259
216281292,0,0,2,25,97,1664974
216281292,0,0,2,26,131,2264383
216281292,0,0,2,28,83,1445869
216281292,0,0,2,31,45,853360
216281292,0,0,1,25,57,1062125
216281292,0,0,1,25,88,1507649
216281292,0,0,2,28,117,1831378
216281292,0,0,1,27,85,1373020
216281292,0,0,2,31,84,1463359
216281292,0,0,2,26,93,1547879
216281292,0,0,1,25,108,1750930
216281292,0,0,1,25,84,1480945
216281292,0,0,2,25,105,1693463
216281292,0,0,2,31,36,805478
216281292,0,0,1,29,106,1657192
216281292,0,0,2,31,56,1093401
216281292,0,0,1,25,93,1561324
216281292,0,0,2,27,86,1518800
216281291,0,0,2,25,132,2395498
216281291,0,0,2,25,111,1852815
216281291,0,0,2,27,86,1617413
216281291,0,0,2,29,72,1231910
216281291,0,0,2,29,89,1523771
216281291,0,0,1,25,78,1357475
216281291,0,0,1,25,86,1464772
216281291,0,0,1,25,135,2370270
216281291,0,0,2,25,78,1525936
216281291,0,0,1,25,86,1511574
216281291,0,0,2,26,149,2622335
216281291,0,0,2,25,105,1778687
216281291,0,0,1,29,148,2498464
216281291,0,0,2,26,111,1868784
216281291,0,0,1,27,105,1777926
216281291,0,0,1,25,98,1709727
216281291,0,0,1,32,104,1683823
216281291,0,0,2,28,118,1894243
216281291,0,0,1,25,79,1308549
216281291,0,0,2,29,80,1334020
216281291,0,0,1,34,66,1146296
216281291,0,0,1,37,26,753756
216281291,0,0,2,25,86,1221122
216281291,0,0,1,27,86,1380131
216281291,0,0,2,25,87,1461222
216281291,0,0,2,36,21,660109
216281291,0,0,1,30,66,1198075
216281291,0,0,2,25,106,1950556
216281291,0,0,2,25,80,1535216
216281291,0,0,2,25,74,1319927
216281291,0,0,2,25,76,1351505
216281291,0,0,2,25,91,1641328
216281290,0,0,1,25,106,1710350
216281290,0,0,1,28,62,1207937
216281290,0,0,2,30,99,1847369
216281290,0,0,1,25,74,1495844
216281290,0,0,2,34,31,1040698
216281290,0,0,1,28,124,2510208
216281290,0,0,1,25,60,1254604
216281290,0,0,1,29,73,1504772
216281290,0,0,1,25,76,1377256
216281290,0,0,1,25,75,1388107
216281290,0,0,1,28,60,1379147
216281290,0,0,1,25,87,1522126
216281290,0,0,1,25,74,1391149
216281290,0,0,1,29,89,1653173
216281290,0,0,1,33,42,875643
216281290,0,0,2,26,91,1673167
216281290,0,0,1,28,76,1465020
216281290,0,0,2,25,54,1071149
216281290,0,0,2,28,126,2124363
216281290,0,0,1,25,106,1708548
216281290,0,0,2,27,103,1875485
216281290,0,0,2,25,106,1725507
216281290,0,0,2,25,110,1758473
216281290,0,0,2,35,35,772789
216281290,0,0,1,25,44,799199
216281290,0,0,1,25,63,1266847
216281290,0,0,2,29,90,1703879
216281290,0,0,1,25,86,1521073
216281290,0,0,1,33,98,1683563
216281290,0,0,2,25,60,1214284
216281290,0,0,1,25,125,2336728
216281289,0,0,1,25,93,1549002
216281289,0,0,1,25,86,1424087
216281289,0,0,2,25,90,1667566
216281289,0,0,1,25,97,1695493
216281289,0,0,2,29,75,1371294
216281289,0,0,1,25,121,2042846
216281289,0,0,1,25,112,1902417
216281289,0,0,1,28,80,1268589
216281289,0,0,1,33,79,1389973
216281289,0,0,1,25,144,2395916
216281289,0,0,2,25,90,1400482
216281289,0,0,1,34,31,852046
216281289,0,0,1,28,114,2119255
216281289,0,0,1,26,80,1513657
216281289,0,0,1,25,78,1292579
216281289,0,0,1,25,104,1730741
216281289,0,0,1,36,81,1348036
216281289,0,0,2,26,94,1908877
216281289,0,0,1,26,117,2271599
216281289,0,0,1,27,128,2651665
216281289,0,0,2,30,88,1718553
216281289,0,0,2,29,38,874414
216281289,0,0,1,34,39,926085
216281289,0,0,2,26,60,1278631
216281289,0,0,1,25,76,1340049
216281289,0,0,1,25,108,1757107
216281289,0,0,1,31,93,1548597
216281289,0,0,2,29,83,1397029
216281289,0,0,2,25,54,1268404
216281289,0,0,2,25,126,2523911
216281289,0,0,2,28,105,2248037
216281289,0,0,2,32,86,1595504
216281289,0,0,1,25,64,1373031
216281289,0,0,2,25,62,1095834
216281288,0,0,1,25,80,1471332
216281288,0,0,2,25,142,2495759
216281288,0,0,1,25,124,1964410
216281288,0,0,1,25,75,1331669
216281288,0,0,2,25,78,1448695
216281288,0,0,2,31,87,1553577
216281288,0,0,2,25,133,2375591
216281288,0,0,2,25,88,1546334
216281288,0,0,1,27,135,2256146
216281288,0,0,2,35,54,1105940
216281288,0,0,1,25,66,1117017
216281288,0,0,2,25,76,1337648
216281288,0,0,2,25,82,1443906
216281288,0,0,1,33,60,1036149
216281288,0,0,2,26,64,1198612
216281288,0,0,1,25,88,1726381
216281288,0,0,1,28,74,1549324
216281288,0,0,1,25,96,1720288
216281288,0,0,1,25,58,1112634
216281288,0,0,1,25,104,1888068
216281288,0,0,2,32,88,1466077
216281288,0,0,2,32,63,1098435
216281288,0,0,1,26,85,1395207
216281288,0,0,2,31,91,1661526
216281288,0,0,2,25,94,1495943
216281288,0,0,1,25,75,1246194
216281288,0,0,1,25,118,1834478
216281288,0,0,1,25,100,1530897
216281288,0,0,2,25,111,1742876
216281288,0,0,1,25,91,1367268
216281288,0,0,1,32,61,935007
216281288,0,0,2,26,61,1018411
216281288,0,0,1,25,130,1893695
216281287,0,0,1,26,90,1501265
216281287,0,0,2,27,93,1588719
216281287,0,0,2,25,93,1359397
216281287,0,0,2,33,38,699853
216281287,0,0,2,25,98,1437367
216281287,0,0,1,25,106,1749047
216281287,0,0,1,28,80,1487087
216281287,0,0,2,26,152,2891339
216281287,0,0,1,25,70,1291082
216281287,0,0,2,26,109,1818167
216281287,0,0,1,29,108,1954829
216281287,0,0,2,25,87,1330895
216281287,0,0,2,25,116,1932213
216281287,0,0,1,27,104,1830934
